Metric,Value
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24166400
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24178688
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24195072
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24207360
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24227840
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24240128
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24252416
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24264704
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24281088
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24293376
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24313856
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24354816
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24338432
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24350720
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24367104
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24379392
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24395776
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24412160
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24424448
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24440832
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24453120
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24473600
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24485888
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-cu:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.1', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/044571b141370766d70d23be60665ea93f3f4fb23a68bea50632243ba3c41fdb', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",24498176
